ingreso,edad_jefe,tamano_hogar,numero_dependientes,educacion,area_urbana,propietario,consumo_mensual
24656.212536677816,74,7,3,licenciatura,1,1,19477.81240567293
22083.53810666845,70,2,0,prepa,1,0,9888.49024051855
15689.265150458094,76,4,1,prepa,1,1,14682.11113168644
11931.562527390335,32,3,1,primaria,0,0,3373.6058570187497
4298.994466619368,66,7,4,prepa,1,1,8228.226240556942
22797.20037839755,42,2,0,secundaria,1,0,9962.801606633853
7481.5778291035585,73,7,4,secundaria,1,1,5180.617359400667
20762.753595530467,48,6,3,primaria,1,1,14931.84287432241
17892.414271342008,41,6,2,prepa,0,1,15485.421536915675
25433.142203505566,20,5,2,prepa,0,0,18760.47385006054
17583.636004081087,48,1,0,secundaria,1,0,13834.39951476638
17364.417709223268,67,1,0,secundaria,1,1,7550.935081086165
25854.965634306365,24,4,0,licenciatura,1,1,16583.77794145478
22680.46423267294,77,1,0,licenciatura,1,1,16487.11733152394
22529.247657462227,54,7,1,prepa,1,1,23239.03698614698
23754.14071846821,74,7,2,primaria,0,1,19886.242568111444
7715.423014343154,29,5,1,primaria,1,1,7210.33053888718
26054.309439895856,38,6,1,secundaria,1,0,21163.86579909383
24899.75035210882,56,2,0,licenciatura,1,1,14293.713546973004
11866.534971388022,26,2,0,prepa,1,1,7634.753817340413
18047.35621060639,65,6,3,licenciatura,1,1,14707.44147401334
19685.541698978952,54,3,0,prepa,1,0,12266.12949053562
18924.025724786137,64,6,1,licenciatura,1,1,16427.63461966846
22670.879732548277,32,2,1,prepa,0,1,14579.274389758993
31450.934254649466,29,4,0,primaria,1,0,19445.759926818282
28654.13382138263,21,5,1,primaria,1,0,17220.332746256237
9502.24645254875,25,6,3,licenciatura,0,0,6649.475614581237
24976.55992244839,27,3,0,prepa,1,0,13666.408111506362
30631.466556283274,55,4,1,secundaria,1,1,21707.79780796443
23094.468165513623,44,6,2,licenciatura,1,1,19789.57542577267
28727.843401487735,63,4,2,primaria,0,0,15748.912617508711
36098.16356560612,79,6,1,prepa,1,0,26970.384325191226
28189.67636885585,66,4,0,posgrado,1,1,23407.917891512818
21994.46876513383,59,7,0,secundaria,1,1,16790.359383922267
28360.707792678026,26,1,0,primaria,1,1,16708.675978616062
21159.102664775128,65,4,1,prepa,1,0,15355.655698111761
20191.224346279643,42,7,0,prepa,0,1,14107.569424354551
17188.68611429014,38,1,0,primaria,1,0,7297.3005941287265
32507.306870656867,65,2,1,prepa,1,1,20632.042102886866
13452.57067246399,41,1,0,primaria,1,1,8129.364496802042
32258.94179742493,32,4,2,secundaria,1,0,20354.119706505375
23998.91298992297,40,5,2,licenciatura,1,0,18541.472507157072
8805.550601584468,20,5,2,licenciatura,1,1,4439.6863114849075
22941.194343931373,78,2,0,licenciatura,0,1,15452.616083268858
3199.787938787009,38,4,2,primaria,0,1,1066.520631779558
25004.064134648288,79,1,0,licenciatura,1,1,19006.351637344997
27081.85186391193,52,5,2,prepa,1,0,20655.789180908974
15261.152354783571,23,6,0,prepa,1,0,11650.804489459628
20988.381567644657,61,3,0,prepa,0,1,13729.860827345396
35633.25947000229,22,4,0,licenciatura,0,1,25281.30026727274
15954.026365904507,46,7,1,prepa,1,0,6798.479900286868
11528.739303547196,71,7,3,prepa,1,0,8767.52596890251
31853.30721970079,60,6,2,licenciatura,0,1,26973.493233927264
35700.69752424636,54,6,2,licenciatura,1,1,27402.615624791437
20029.56537478278,47,4,1,primaria,0,0,10449.550171072482
28091.704283266852,25,3,1,prepa,0,1,19374.557208939295
30731.80732424705,25,5,1,primaria,0,0,17301.554006295148
14060.126139692928,74,3,1,secundaria,1,0,7091.506286335231
16117.553317057052,76,2,1,licenciatura,1,0,8911.6836711437
29846.99610523788,63,1,0,licenciatura,1,1,19457.029324025905
33480.11422966808,42,1,0,secundaria,0,0,22228.03304178515
24503.04688139484,52,6,3,primaria,1,0,16794.444360940837
12961.485171983566,35,5,1,prepa,1,0,9931.49322505497
35896.48889359553,43,3,0,secundaria,1,0,22387.05605941271
15752.232817504284,24,6,0,prepa,1,1,13528.096700588827
17318.897750628385,60,4,0,prepa,0,1,12254.520462605877
22738.70267591697,61,6,1,secundaria,0,1,18693.82534865532
32433.28336571819,32,4,1,secundaria,0,1,25935.333621347472
26831.80781241779,66,4,0,licenciatura,0,1,18658.073184838628
23318.924002895285,31,2,0,secundaria,1,0,13382.527769655939
23706.30824094485,24,2,0,primaria,1,1,20148.15263734528
20348.117349147728,56,4,2,prepa,1,0,16886.04086091503
24465.11611614805,50,5,1,secundaria,1,1,19078.873471785148
236.48062155442312,47,2,0,licenciatura,1,0,2667.075213795961
17627.140327441615,47,2,0,primaria,0,1,13907.098973429678
21930.57547933425,49,1,0,posgrado,1,0,12833.909404395026
10791.887331043943,37,6,0,secundaria,0,0,9366.612864216017
23090.58654249248,63,1,0,secundaria,0,1,13807.775163189448
18364.23023211103,46,5,1,prepa,1,0,13267.340541213542
34043.80558652392,54,2,1,licenciatura,1,1,24907.290222866985
32584.15780171885,45,7,0,licenciatura,0,1,30259.40521216009
16273.555447054698,76,2,0,primaria,1,0,10251.038803834566
18793.298307466437,58,3,1,prepa,0,1,14301.432547834725
19408.419475132858,68,5,1,prepa,1,1,16486.856807466786
16386.72419072302,70,7,0,licenciatura,0,1,15791.198859057231
21560.199872225014,79,6,1,prepa,0,1,17152.69505527668
13933.743448899279,37,6,3,prepa,1,0,10811.125918656571
10955.07732049979,52,7,3,licenciatura,1,1,8775.226380650587
24981.68979120215,44,6,1,secundaria,1,1,21095.22703355516
25036.23667377449,75,7,2,posgrado,1,1,20660.63238587923
13565.47392272006,50,5,1,licenciatura,1,1,10984.697925369526
27162.843446100796,56,7,2,licenciatura,1,1,21191.571077381985
14947.378166677348,78,7,3,licenciatura,0,0,15097.994813354131
22025.321904303848,79,3,1,secundaria,0,1,11840.795101167187
26562.75210089965,21,3,0,prepa,0,1,19407.57513665323
19731.099482370297,52,1,0,secundaria,1,1,10749.90119806143
23637.927297129074,58,5,0,licenciatura,1,1,15850.949177743176
15868.562848899426,62,5,2,prepa,0,0,11440.637646799041
18428.267332575222,62,3,2,prepa,0,0,14119.028068935422
18353.124552957277,51,4,2,licenciatura,1,0,11147.605618268473
14027.373227678088,37,4,0,licenciatura,1,0,11038.035477066278
18585.806695073745,36,1,0,secundaria,1,1,15405.550176644498
7611.053609090026,53,4,2,primaria,0,1,9720.009582440194
16070.770022863162,58,4,1,secundaria,0,1,10447.770116767033
17720.996053042632,26,4,0,secundaria,1,1,13071.675037295117
17950.56198003696,61,2,0,secundaria,1,1,11957.392687162974
18068.02043303377,73,1,0,primaria,1,1,12198.95043196056
19505.88640111897,72,3,0,prepa,0,0,11322.474166596181
23835.53214468851,54,4,1,primaria,0,0,15732.788803391768
26996.136593060182,49,6,2,secundaria,0,1,20162.714418028205
14801.878185213864,31,7,2,licenciatura,1,1,11574.609709231103
10374.393156886845,54,2,0,prepa,1,1,7919.470375532712
11663.644702055177,30,4,1,secundaria,0,1,7119.465909179344
16102.376630440584,63,7,3,secundaria,0,1,10491.682661429535
17184.629457467927,76,7,1,licenciatura,1,1,14505.353250962478
13840.031470420341,23,2,1,licenciatura,1,1,8267.150155989166
9631.066686000844,44,1,0,prepa,1,1,5556.033229807303
16351.033380206494,67,6,0,licenciatura,1,1,15320.58110646567
21451.41296091177,51,6,3,prepa,1,1,16084.470809965953
24760.235726684517,39,6,0,primaria,1,1,16746.40753895885
15540.61557513343,69,4,0,primaria,1,1,11920.655060722183
16696.01742285253,50,2,0,primaria,0,0,11467.51122176693
12586.413529221514,23,6,2,prepa,1,1,9597.589164290383
19748.486637001788,73,7,2,secundaria,1,0,17140.53100444532
13212.570926473483,57,7,2,prepa,1,0,11210.262088005727
24585.0225059296,72,5,0,prepa,0,1,20537.473844276294
5713.068064527111,66,5,1,secundaria,1,1,2445.572125237344
17122.9626203803,20,2,0,secundaria,0,0,6482.364833413569
22408.858713533937,22,4,2,primaria,0,0,15049.721174889484
21470.676130580036,56,4,0,licenciatura,1,1,16220.87343094269
41544.26931184397,41,1,0,licenciatura,0,0,24222.052625172597
22798.40019654326,36,1,0,prepa,1,0,14275.807084029026
11967.563225263919,33,6,3,secundaria,1,0,11886.96206811217
19236.286023287415,60,3,1,secundaria,0,1,11223.685678424594
5790.0293322683865,54,7,1,posgrado,0,0,7854.732977373407
19355.202005625913,77,1,0,secundaria,0,0,9188.17043825499
13335.55154399393,32,4,2,primaria,0,1,10069.255983970605
27323.122204481293,54,7,1,prepa,1,0,21488.76096775516
15603.677803235722,62,3,0,secundaria,1,1,9085.603038401328
19065.872673638027,21,1,0,posgrado,0,1,13403.192809272561
14915.537268764772,75,2,1,prepa,1,0,6901.564476739726
33910.81081482665,66,5,1,posgrado,1,0,20576.259268581023
17430.057871056706,32,1,0,licenciatura,1,0,12535.036143974843
34660.45634783361,70,1,0,licenciatura,1,0,22258.97456390294
26513.214096946132,73,2,1,licenciatura,1,1,14960.425441891923
23856.53381868309,35,4,0,prepa,1,0,15672.0324990475
22949.865178540156,37,6,0,primaria,1,0,13889.21305691014
23150.37838573001,26,2,0,secundaria,1,1,16792.135112491105
4578.619365235119,64,6,0,secundaria,1,0,5476.268083604845
17768.93284679395,55,1,0,prepa,1,1,9464.079535277633
26761.26376947457,60,4,0,prepa,1,0,13315.034800191548
19608.822532207156,49,3,0,primaria,1,0,12874.554745261634
8758.481225571399,61,1,0,primaria,0,1,6174.951299201365
19580.764395380244,60,2,0,primaria,0,0,8890.160532538743
33632.84413004393,26,3,1,licenciatura,1,0,21583.580172612506
29975.133724277755,34,5,3,licenciatura,0,1,21328.60904238578
19503.967925071745,79,3,1,licenciatura,1,1,13679.722427154387
27611.59421646469,59,2,1,secundaria,1,1,19543.622277627765
17067.943837055587,38,7,3,secundaria,0,1,14244.911292196573
6369.027305386249,62,3,0,primaria,0,0,4718.197106653993
12604.272094963566,56,2,1,prepa,1,1,5799.413893861694
32503.11014806558,21,7,3,secundaria,1,0,23711.3443456821
17808.055345365567,61,1,0,licenciatura,1,1,13848.860285374325
18052.928164999856,67,7,3,prepa,1,1,12386.965624754153
17601.294429800957,74,4,0,primaria,1,1,10294.843741950957
35233.092716584055,32,5,0,posgrado,1,1,30139.265690988374
33007.67132289651,59,7,3,licenciatura,1,1,24425.311268832967
37750.24186758507,60,4,0,licenciatura,1,1,26227.049355076608
18727.63831679959,62,4,1,secundaria,1,0,13666.391071715898
22364.995909976762,62,4,1,licenciatura,1,0,12115.121897274688
7866.859604633672,74,7,1,prepa,1,0,4287.590478723672
31815.475408946193,77,2,0,secundaria,1,1,21424.56094329743
10657.76358985652,50,2,0,prepa,0,1,4532.9591794822245
21734.204510101034,35,5,3,secundaria,1,1,18283.34760058877
11221.579778937248,61,2,1,licenciatura,1,1,8169.478405794336
15289.065386090431,75,6,1,licenciatura,1,1,11755.256947730291
13301.900551602397,63,2,0,prepa,1,1,4952.005704303434
15136.997914593456,76,2,0,secundaria,1,0,8798.098810212712
15687.01837480817,25,2,1,prepa,1,0,6608.212248239
15613.849640599383,47,1,0,primaria,1,0,5121.281412958624
26666.671294242456,51,5,3,secundaria,1,0,18981.989650869047
11161.09765549984,63,6,1,prepa,1,0,8560.926453207507
21764.331416110934,29,2,0,primaria,1,1,10053.5077034743
29743.673218444466,69,5,1,licenciatura,0,1,21348.813665155754
15894.429083892832,37,3,0,secundaria,1,1,11987.81658138231
14256.648874019185,23,1,0,licenciatura,0,0,8786.512327029093
18155.802998557992,28,7,1,primaria,1,1,15086.413290429664
29437.80166688568,26,2,0,prepa,1,1,19577.4415518761
21552.861047626862,69,6,1,licenciatura,1,1,19562.634292206803
15750.285643139212,27,1,0,secundaria,1,1,10334.048333087238
23871.01320950432,62,6,1,licenciatura,1,0,19922.76406999431
11181.662801308614,26,7,1,licenciatura,1,0,9021.983191557349
25450.876083543582,60,7,0,prepa,1,0,16807.465543844814
23268.85846161414,59,1,0,secundaria,1,0,13354.787201162831
17537.532230888926,22,3,1,licenciatura,1,1,10309.88311024866
13291.313612422153,36,5,1,prepa,1,1,11185.601690450694
12906.552621732342,21,1,0,prepa,0,0,11073.306256998301
24278.53869076728,34,4,0,licenciatura,0,1,17841.232245266616
29831.844019912496,65,7,1,secundaria,0,1,22615.236741964167
14901.53802376964,48,3,1,secundaria,1,0,11115.070764374883
23667.093628411872,69,7,1,secundaria,1,1,19465.944813398295
3303.783851183449,67,4,1,primaria,1,1,7024.578233035991
15323.058154742404,71,3,0,secundaria,0,0,8809.910609657314
19751.528537032784,41,7,2,prepa,0,1,16427.678477804413
12722.532664145332,23,4,1,prepa,1,1,11652.20452165847
12507.949001683231,76,4,0,secundaria,0,0,4642.164798991131
14657.76354824891,71,7,1,licenciatura,0,0,12071.934861964115
22337.541826610985,25,7,2,secundaria,1,1,17820.982065734603
18501.367852749,57,6,0,licenciatura,0,0,12476.41323233705
2094.150133400224,45,1,0,prepa,1,1,2867.6487752488697
3034.398778919469,30,1,0,licenciatura,1,1,629.7167283810359
15145.078577142596,45,3,2,primaria,1,1,9643.389620525852
23661.492688428418,36,5,1,prepa,1,1,18090.853339380446
1980.0387418018763,43,7,2,posgrado,0,1,1488.898188405353
16002.158590786956,47,6,1,prepa,0,1,10821.912236315298
15790.017147860632,54,1,0,licenciatura,1,1,11370.552388741256
31106.702225667585,50,1,0,secundaria,1,0,15169.962218034909
16919.82550629709,32,6,3,licenciatura,1,1,10429.956169181589
23063.91187792743,73,2,0,secundaria,1,1,14122.685047318293
21130.057120699705,54,6,3,prepa,1,0,16370.000116887082
2955.4681615423942,35,1,0,secundaria,1,1,2987.1306895059934
26145.6577330539,34,5,0,prepa,1,1,20983.43651286535
21723.172043650302,62,2,0,prepa,0,1,12924.461885390474
24066.149117396715,37,4,0,prepa,1,1,18676.83660229093
51409.90165149061,66,6,2,licenciatura,1,0,37600.30315007273
3327.096484011294,56,4,0,secundaria,1,1,2239.073425574916
33797.57319808887,67,2,0,posgrado,1,1,18187.678021782252
17700.419844797154,67,2,1,licenciatura,0,1,10464.461982612045
22298.631235224075,68,2,0,prepa,1,1,10653.764988618841
19635.90203759006,60,3,1,secundaria,1,1,17564.910899820406
16606.109332815653,46,6,2,primaria,1,1,14390.013909976613
15441.33657408993,74,7,0,secundaria,0,0,13025.622911982959
22636.069884584074,54,5,1,licenciatura,1,0,15156.916598498461
7862.610426626567,71,5,2,secundaria,1,0,5096.945921697454
26004.633340174125,64,4,0,primaria,1,0,13634.782991692282
16670.44476091797,73,4,0,primaria,0,1,8477.402994494074
10959.445287677137,54,7,2,secundaria,1,1,8382.27472310474
16399.89713603349,47,4,2,secundaria,1,1,10708.356713772277
30057.193734900582,58,6,0,primaria,1,1,23553.276379035942
15717.319303870216,57,1,0,posgrado,1,1,11166.805338651975
22867.628945676963,28,4,1,secundaria,1,0,14473.705743500763
14152.349794276215,31,2,0,primaria,1,0,9961.747987667102
26063.374799388956,34,4,0,licenciatura,1,1,17688.423217974487
25484.061910321634,40,2,0,prepa,0,1,13804.162421814517
34788.870666371295,71,3,0,primaria,0,0,20582.725350539797
18595.488436006275,54,1,0,primaria,1,1,12224.363853865872
25349.238438063254,61,1,0,primaria,1,1,16772.27556290732
20784.540316311555,52,7,3,prepa,0,1,13552.738668692034
30366.974254904115,70,6,3,primaria,1,1,20942.26940090844
14249.340899130157,38,6,3,prepa,0,0,10573.71315166338
25960.04250301825,74,5,2,prepa,0,1,19112.55627504927
18442.421631066547,42,3,0,primaria,1,0,15024.178477022571
19486.49458313202,32,7,0,prepa,1,1,14483.958929786424
20734.019875586982,63,6,2,posgrado,1,0,19894.17167836427
22017.92317141342,20,2,1,licenciatura,0,1,15844.048866149647
19070.167655024336,70,3,0,licenciatura,1,0,14573.96078235815
21717.70546536421,48,1,0,prepa,1,0,13741.830189490593
32624.944460497478,43,2,0,secundaria,1,1,19981.580516317685
27883.597484921745,35,7,4,prepa,1,1,22468.124594567464
26953.23673997517,44,7,0,licenciatura,1,0,21159.01636884222
16355.683791809035,74,3,0,prepa,1,1,8120.322093346591
12886.073374173406,42,1,0,licenciatura,1,0,4440.037577159199
27642.404465902022,47,6,3,posgrado,1,0,19930.418724859184
27008.374340238355,66,2,0,prepa,1,1,19109.755929898285
31781.365406007855,35,2,0,prepa,1,0,18230.898784188903
15168.154992246164,62,1,0,prepa,1,1,9346.988442985737
18163.610757117225,75,2,1,secundaria,0,1,10699.795842828682
6884.126699796527,57,6,2,secundaria,1,0,6887.918246134826
16860.231151513017,30,6,2,prepa,1,0,13355.376817067034
27972.56408463558,22,6,0,primaria,1,1,23562.86431230379
16268.036966174415,34,1,0,prepa,1,0,11848.256029200827
25123.83836160659,20,4,2,licenciatura,0,1,16611.854306377747
18475.97515201751,26,4,0,posgrado,1,0,9073.411340880471
22592.456225772487,20,7,3,licenciatura,1,1,19155.500641535
10818.468881474662,68,7,2,secundaria,1,1,10937.774601367673
20681.675597071207,51,2,0,secundaria,0,1,14219.891218235663
3929.087767205787,28,6,3,secundaria,1,1,2392.352373426148
18504.830734704123,48,2,0,secundaria,1,1,15947.746873488433
6956.214050278879,45,1,0,prepa,1,0,5577.043001496089
29647.95613237453,42,2,0,primaria,1,0,15998.658263303387
26219.25882211609,64,5,1,prepa,1,1,22141.799022864332
23733.367855728648,62,4,0,secundaria,1,1,13680.589884472396
32168.04981727504,48,2,1,prepa,1,1,22144.152080714033
12408.667833401301,71,2,0,licenciatura,1,0,6519.895447746147
33978.905583324464,57,3,0,licenciatura,1,1,24182.818314752458
27457.53251408308,52,2,1,posgrado,1,1,20385.894427441206
18107.557702248432,26,5,2,secundaria,1,0,14514.51676265415
29084.961177463552,31,4,1,licenciatura,1,1,22607.786936736367
11149.651900706926,50,3,0,prepa,1,1,7361.286751691473
13403.886707778613,51,1,0,prepa,0,1,4623.26962994731
15131.282214082396,73,7,1,licenciatura,0,0,7842.110084400694
15768.178335487879,39,1,0,primaria,0,0,3142.245331094392
11547.538857917978,74,4,0,licenciatura,1,0,8067.366541938058
29784.6645367626,70,7,2,prepa,1,1,26158.415872091937
17929.164797041347,36,1,0,secundaria,1,0,5483.710110823452
22820.039746855036,55,5,0,secundaria,0,0,16849.303690784054
15437.189068690555,22,2,0,licenciatura,0,1,13143.082249477688
5435.173595611863,20,4,1,prepa,1,0,4095.583519743804
22160.458867131376,69,7,4,licenciatura,1,0,20035.88919981974
4701.960196641785,46,3,2,secundaria,1,0,2856.6016091524293
19450.92763131625,72,2,0,secundaria,1,0,8779.614150082523
9053.479689337517,66,1,0,licenciatura,0,0,4361.156367505939
35898.20799384647,59,1,0,secundaria,0,0,22291.004474463705
27290.901777397776,52,3,0,secundaria,0,1,16536.288816797245
20846.030330171845,39,5,2,secundaria,1,0,15231.60660173175
30109.653421237348,33,3,0,primaria,0,0,18689.151661471606
13229.472180274113,55,4,0,prepa,0,1,11527.71407385105
24347.835029360744,24,3,0,secundaria,0,1,12566.999126082203
21598.483469749706,42,1,0,licenciatura,1,1,16969.101106592974
22112.16065066936,64,5,0,prepa,1,0,13298.76345360893
30178.82800085414,79,5,0,licenciatura,1,0,24055.4941915598
25859.93682223842,75,6,0,prepa,1,1,19432.07298387889
22309.789302600188,34,3,1,prepa,1,1,15145.702874218485
6760.900510173631,25,4,1,prepa,1,0,6160.450969435106
12319.62963776429,52,1,0,secundaria,0,0,9202.770753288278
19018.328531234205,74,2,1,primaria,1,1,10805.578447822289
20746.97899421321,38,5,2,prepa,0,1,14740.957430875473
10958.37020260861,32,3,0,primaria,1,0,5527.514793487701
39293.41340462737,48,6,1,primaria,1,1,28764.103736813802
32131.152442028582,25,4,1,prepa,1,1,25143.829114469805
24816.946563139867,34,4,1,licenciatura,1,0,17129.265628168752
20576.294890269957,35,7,0,licenciatura,0,1,19561.29219892805
18302.328240790786,43,1,0,licenciatura,1,1,10632.938134178252
12384.652319822115,42,5,1,secundaria,1,0,10031.021091585955
20619.8441481509,67,1,0,posgrado,1,1,14895.80523595225
22062.020321142005,29,6,0,licenciatura,0,1,17086.524335868213
10065.915396147006,73,2,0,secundaria,1,1,5911.937633567298
22673.41133795918,60,2,0,licenciatura,0,0,14294.762140639856
18757.92760940201,60,2,0,prepa,1,1,10990.846187452764
4737.539536980872,68,4,2,primaria,0,0,2073.241190663886
13116.919913763984,36,5,0,primaria,1,1,7076.048796215059
16691.155732626845,68,1,0,prepa,1,0,7614.317284936453
35101.501258721524,75,1,0,prepa,1,0,17624.523432631144
24452.424996270063,63,6,2,licenciatura,1,0,16196.426085107032
9316.147447200869,64,2,0,secundaria,0,0,1672.595333564067
23888.290315341095,49,5,2,prepa,1,1,15024.682313332953
7621.568088493075,63,5,0,secundaria,1,1,7386.768128029791
28661.528431096587,65,6,1,prepa,1,0,20240.08199936257
16231.00278545697,29,3,0,licenciatura,0,1,13853.197944426816
19250.910490086633,74,5,0,prepa,0,1,15784.316527633615
30606.37318033752,38,5,0,prepa,0,1,21653.14905570265
9702.691451326,48,1,0,licenciatura,1,0,3911.239311503708
8823.05451909607,21,6,0,primaria,0,0,6268.707102528013
15331.20538923196,55,5,1,licenciatura,1,0,10059.129867619688
28307.030808154534,38,5,1,prepa,1,0,21235.07823426692
7845.2313961852615,26,1,0,prepa,1,0,648.1509829283373
2657.2447848845513,45,5,0,licenciatura,0,1,2678.5422954479304
16390.72913272801,34,1,0,prepa,1,1,13725.333427188394
24413.926399287364,66,3,1,prepa,1,1,16013.60544737188
29602.093997910633,75,4,0,licenciatura,1,0,21034.66461669736
16294.709103316807,57,7,1,primaria,0,1,9722.485402322402
16708.58714307198,22,1,0,secundaria,1,1,9459.466893892033
29231.205874045976,57,1,0,posgrado,0,0,14925.790689804922
5042.066402436636,35,5,0,secundaria,1,1,6910.203884140017
16891.833798535925,21,1,0,prepa,1,1,14931.932435633824
21523.39111940046,50,6,0,secundaria,0,0,13601.748391872692
23593.749770280272,47,2,0,secundaria,1,1,18059.34797403159
15921.54645447294,26,2,1,licenciatura,0,0,10845.445089483566
20275.52809364673,49,3,1,prepa,1,1,13434.452517732247
93.38117269608483,62,1,0,prepa,0,0,3231.9567331743488
14734.012701329213,77,6,0,licenciatura,0,1,10067.702147841224
23628.06970043574,26,5,1,licenciatura,1,1,17813.74539915824
12141.647725962564,55,5,1,secundaria,1,1,7023.947666822452
20471.87377271678,48,7,1,prepa,0,1,18026.723756789528
23574.980006421585,43,4,0,licenciatura,1,1,16023.928802414888
17259.60639313788,71,3,0,primaria,1,1,10941.734380648277
21363.710167972567,58,6,1,prepa,1,1,16254.140211579192
12298.139477723102,23,6,1,secundaria,1,1,8853.859732116973
18347.109762431628,48,7,3,primaria,1,0,12772.470750019193
24881.729356713782,63,7,4,licenciatura,0,0,17378.453480414326
21255.783687747473,24,5,3,licenciatura,1,1,20390.932423925948
15307.749843488516,74,4,0,secundaria,0,1,11088.468884543052
21793.731234326344,48,5,2,licenciatura,0,1,16572.91751608491
25716.878325092945,49,4,0,primaria,1,0,15469.58768682703
3600.469771380176,48,2,0,prepa,0,0,50.0
29272.59251964718,45,6,2,licenciatura,0,0,19696.20499040012
17309.962090551424,38,7,1,prepa,1,1,14549.417181264316
23403.91946592184,45,2,0,licenciatura,0,0,13835.717229910459
29577.975389161824,56,5,1,prepa,1,0,20787.06794793545
9026.610422156273,46,3,1,prepa,0,1,8956.438197383039
14324.471980579627,49,1,0,licenciatura,0,1,7995.894597234041
17691.610432994363,70,3,1,primaria,1,0,13296.366440512547
13729.971831004574,72,3,0,prepa,1,0,8134.323541580045
33879.49260669447,49,1,0,prepa,1,0,19919.057808769947
13145.823249385658,22,6,2,licenciatura,1,0,9923.734740875403
15555.625764105067,78,2,1,prepa,1,0,11814.288693202472
21635.112252823816,77,2,0,licenciatura,0,0,10808.817948992353
10382.803791391289,62,6,3,prepa,0,1,9393.812377281283
16834.55430594989,26,1,0,secundaria,0,0,12736.512124581011
22539.626090001402,68,4,1,posgrado,1,1,16827.51662611304
17337.11676493991,76,3,1,prepa,1,1,6024.802043478503
19252.905128800412,28,5,2,prepa,1,0,11468.290387267134
15765.343100413033,72,2,1,licenciatura,1,0,8756.872519430428
7884.237526553865,60,6,3,prepa,1,0,6468.358707548624
22572.74569071391,61,5,1,prepa,1,1,19741.513984066372
34039.46457317793,32,7,3,licenciatura,0,1,28078.374907817266
20147.213046267505,34,1,0,licenciatura,0,1,11815.503113187968
21802.112937980397,73,5,3,prepa,1,1,17653.650845343498
25541.782040934875,24,5,1,prepa,0,1,18777.38060562082
9845.356027626407,48,3,1,licenciatura,1,1,7163.0270886968865
33620.117265036846,54,1,0,prepa,1,1,20232.686800771145
21618.630371382416,46,5,1,secundaria,0,0,17368.133156638873
33054.85519271287,46,2,0,prepa,1,1,22497.36515937181
14135.736035808084,27,1,0,primaria,1,1,11056.520553404547
34544.4953804626,51,2,0,licenciatura,1,1,24437.172188202807
26201.243952278266,39,6,1,primaria,1,0,20539.02861906776
24424.320686818868,29,6,1,primaria,1,1,20652.374046306933
21872.195634825184,32,7,1,licenciatura,1,1,20796.60820621334
18011.771055404406,48,4,0,licenciatura,0,1,13890.252401059373
29604.25326779098,54,6,0,prepa,1,0,18387.10080616847
21122.878958784375,73,5,2,secundaria,1,1,12382.358362388972
4263.442371302783,27,1,0,licenciatura,0,0,408.8124331633371
11062.508306343982,48,6,0,posgrado,0,1,11205.348195385568
18513.233982458023,50,2,0,prepa,1,0,12517.749123205193
22479.991865324442,60,5,0,prepa,1,0,14843.493809310214
19547.292088800834,49,6,0,secundaria,1,1,18253.357990634588
29751.766318349306,41,3,1,prepa,1,1,23027.02238860557
4391.185087691001,40,2,0,prepa,0,0,3611.554386186557
21148.70349204128,31,7,3,licenciatura,0,0,17425.349005641667
5456.166196902763,30,7,5,secundaria,1,1,5734.753351666843
26077.698363873347,21,7,1,prepa,1,1,19903.069926683846
19244.330284463977,69,2,0,secundaria,1,1,12427.690073681475
23356.879776192945,60,7,2,primaria,1,1,19389.559905947375
13088.936315281871,21,4,0,primaria,1,0,8467.563953271077
30235.71945326201,53,3,0,prepa,0,0,16811.40448260491
28333.79731247081,22,4,0,secundaria,1,1,17497.098811652617
24668.3544240951,35,6,1,posgrado,1,0,17491.35241261493
18963.862025092472,70,3,0,licenciatura,1,1,15243.871110237844
24638.858282361056,23,2,0,prepa,0,1,17164.112334941638
14344.859456101209,42,4,1,licenciatura,0,1,7216.4385695464225
26844.445272165696,76,5,3,secundaria,0,1,20181.279475320596
33195.84715459136,69,3,0,licenciatura,1,1,20849.834572096457
28564.88447983349,39,2,0,posgrado,1,1,19831.715844821214
14163.180241540724,44,1,0,secundaria,1,0,9665.994493048645
22891.338538184824,49,3,1,posgrado,0,1,15362.919800474852
9654.867649930819,37,3,0,secundaria,1,1,3926.6265660885592
24579.122489405407,61,6,0,primaria,0,0,10737.373522610065
23604.82730290031,30,5,2,secundaria,0,0,13746.074445037882
5041.4692837426865,48,6,1,posgrado,1,1,3375.196189059403
10705.72924870109,36,7,2,prepa,1,1,9840.206214758644
17734.888826049864,45,3,0,prepa,1,1,11272.774668927192
17593.12202287339,75,3,0,secundaria,1,1,10730.042802743972
10324.184516649557,76,7,0,primaria,1,1,6922.274648551698
23111.82983481747,42,5,1,licenciatura,1,1,16969.472799191648
22011.788871524095,75,5,0,prepa,0,1,19342.0336632667
18445.846944171844,71,4,1,primaria,0,0,11375.973977172172
13953.667998733097,67,2,1,secundaria,1,1,7061.279427304538
28389.657011332507,39,2,0,secundaria,0,0,11988.330589553123
33243.25690470636,64,4,0,prepa,1,1,24277.372136660728
16131.508129227703,21,2,0,licenciatura,1,1,14306.980357052707
15102.664662761434,43,3,0,prepa,1,0,10698.944607999376
23929.66132329597,50,4,1,secundaria,0,1,21459.872035270982
