Customer_ID,Age,Gender,Income,City_Type,Online_Purchases,Store_Purchases,Avg_Ticket,Total_Spending,Membership_Years,Returns_Rate,Satisfaction_Score
1302,49.90450819443827,Male,17843.607355047498,Urban,2,8,2299.4885464340346,20469.211155169385,3.0931371775824994,11.528536556745536,9.0
1303,35.9004829196551,Female,35890.06117302754,Urban,4,8,916.051754539364,8878.11665123766,3.058544155876032,33.14038743785784,4.0
1304,28.931058086085862,Male,12505.520047873488,Urban,3,6,467.5890262234952,2066.9304512925496,1.5721606430164492,19.014413130331246,5.0
1305,44.43811812284484,Male,12715.053336735531,Urban,7,6,603.694400724661,9746.785827087317,1.0673944899657968,5.383995088719668,5.0
1306,27.218384218507552,Male,31061.157965114286,Urban,4,7,1110.9602625847767,14305.13727313526,0.5582483441997662,14.634976931033561,8.0
1307,38.33817388842954,Female,21072.57882893209,Urban,6,9,459.7280765339556,9457.360772908665,0.06813819606609482,6.114185519383325,5.0
1308,,Male,17554.301383199876,Urban,9,2,1202.1371161764214,11632.049611372213,0.10026176311177276,13.234411550129996,7.0
1309,51.030746789978934,Female,34373.076128705776,Urban,9,12,2602.071467300216,58177.21649421319,1.0843424122818326,12.050740822864466,6.0
1310,43.696378794559436,Female,16258.4701662171,Urban,3,8,977.4988196858851,10562.737714259729,0.19950056176731462,15.175371534983126,7.0
1311,,Female,19928.36500275327,Urban,7,6,926.6926460452001,15438.885650681575,0.23748473719360264,8.092950911936208,5.0
1312,47.813195590403446,Female,44338.73596732404,Urban,8,9,1033.404366563165,18235.58622999879,0.43308410455583146,19.665042311772623,6.0
1313,54.682490588207756,Male,47551.621717160655,Urban,4,14,1262.4056286079629,21226.974826932073,1.3128879219864082,22.850657699502698,5.0
1314,44.69372367622235,Male,48348.91717779291,Urban,5,5,634.4983975030061,8230.077907047831,1.7917541626842255,31.125742019081425,4.0
1315,38.12423143812057,Female,19128.547114433703,Urban,9,3,491.2910715913374,6083.187065079602,2.3700827241636775,9.937981955897685,7.0
1316,22.257965211798087,Male,40755.71900457195,Urban,7,5,1153.863568406774,8998.548065896794,1.3319202719932854,,6.0
1317,25.21863604309553,Male,13705.103848369552,Urban,6,12,994.42892020938,17468.13168841702,2.185677661423131,8.313124865459134,9.0
1318,34.337303547743986,Female,13996.303844580962,Urban,3,7,174.30420769692907,-1032.7054467945525,3.9625715218207107,19.108626680800374,8.0
1319,30.685853574088604,Male,6800.640471320757,Urban,7,3,1915.6467649058582,19513.97388608734,0.93733072534646,7.324172838573154,6.0
1320,35.75634436417465,Female,50839.76489837989,Urban,6,11,1118.9322111585907,20383.167897529496,2.3310364123723324,27.1992675941371,6.0
1321,38.67979909876529,Male,14299.93220692036,Urban,9,6,526.8954657266238,6341.590315930271,2.1488491964655547,8.201346409221978,9.0
1322,44.35631305228077,Female,20676.099737347282,Urban,4,9,226.85504248213604,2510.9916497504287,2.023928078348426,6.262207128075758,9.0
1323,37.15401466329091,Female,13972.380366458196,Urban,6,4,1000.0111692328304,10593.807427809621,1.7517182322644957,19.31371660487268,6.0
1324,43.83801972591442,Female,31181.57405456202,Urban,5,6,2647.213044068353,27787.867417910504,2.5904066228421256,34.43400489795959,8.0
1325,38.773692977721446,Male,18254.796924323873,Suburban,8,7,744.6331575620013,11100.97604112874,3.4134764932217045,5.602478411655764,6.0
1326,14.294401203753544,Female,11471.162482156135,Urban,10,10,594.1590523644635,7933.033604990833,0.9955867565020904,10.054745439853066,7.0
1327,26.72797527417495,Female,27469.491892211183,Urban,7,6,155.96350657377872,587.4840735195389,2.1270494223820764,12.164887362600567,6.0
1328,36.27094933134062,Female,10755.096213510173,Urban,14,6,1163.0251812859372,24402.636354711827,0.5713971681940541,0.5195293141207585,5.0
1329,23.48366308590671,Male,14491.204198413825,Urban,4,8,632.7553857034459,7192.149540076879,2.82122522771142,14.332607232579692,6.0
1330,45.19914475995445,Female,7681.387260344767,Suburban,8,9,536.4946496386021,7747.696901029849,4.247093132648458,14.956968636619115,6.0
1331,56.36900998812437,Female,10807.773728903223,Urban,6,7,487.5210654610537,6414.607378174075,2.866542203386036,28.07610702951936,8.0
1332,52.6251422203678,Male,24083.074861637895,Rural,7,7,736.244103569886,7803.007005497157,1.350971088896647,18.449117806241222,4.0
1333,35.438685548837505,Female,8248.049119062627,Urban,12,15,1204.3046784588944,30571.004642142972,0.2864422432284561,8.728443958772818,8.0
1334,55.88871364219942,Male,10503.114778108204,Urban,8,12,810.940478002419,16482.386548632785,4.128760419250018,17.544240315029942,8.0
1335,39.78400948642534,Female,22000.39181453815,Urban,5,4,546.3256646745195,4138.35650161582,3.370712518845023,7.998128353679451,6.0
1336,33.95496834658353,Female,16784.2554765355,Urban,9,8,1864.5354784705803,31429.33665580878,2.3946817582876077,43.1695168109367,9.0
1337,30.639168037508725,Female,59636.215908435704,Urban,7,8,1138.1078763977946,18418.98845658785,3.8141369499187148,5.576428416075265,4.0
1338,34.37036376214246,Female,55102.384662303346,Urban,5,8,638.6433053770784,9039.527582629096,1.5229668136104333,39.08372941294044,8.0
1339,33.34187817750525,Female,14271.770419666262,Urban,5,7,448.7558041576253,2738.5213350372524,9.373274373843449,5.737144657516521,
1340,40.04499466850585,Male,29102.192943451482,Suburban,8,4,403.16519815386414,2498.91853183492,3.6289027033994032,22.633172163481817,
1341,95.0,Male,32036.824264724437,Urban,9,8,184.73126034218757,4627.715787933053,0.35728771721484914,12.192786799030445,9.0
1342,38.03655224184097,Male,16338.189670347758,Urban,4,7,894.7153888070059,10619.725586032842,1.0288434966921949,7.214263564033533,8.0
1343,43.2432580369562,Female,10427.785776642018,Urban,9,6,1370.6352714806626,20969.918919710664,0.37298454817656274,15.044402693212247,6.0
1344,52.28775529743609,Female,21891.43569898769,Urban,7,7,174.59653589354832,4329.600068015837,0.5078776067775064,9.57625896303241,9.0
1345,49.394649625295884,Male,20202.81363584965,Urban,9,8,1515.4333368630498,29191.725815555445,1.3901880280931926,7.562926977079575,5.0
1346,20.181224378601158,Male,17714.12727811865,Urban,4,6,1429.2171191098787,16993.39980462859,0.8969518420443517,6.997432442799107,9.0
1347,7.352946381176544,Male,27478.480061294915,Urban,4,10,3980.8080955465784,62147.54894450006,4.810132373278205,18.633392244074592,4.0
1348,49.21183893487128,Female,15133.032200185624,Urban,8,10,492.27172726860636,10543.96542972745,0.0002322930579163535,29.7249607272134,9.0
1349,21.597455619014948,Male,12382.026523897563,Urban,7,9,62.84842235774826,940.7152729784818,0.020818658581405202,11.455762495319261,5.0
1350,35.3028151772878,Male,23261.187665038873,Urban,7,12,943.9861348901449,16488.757130268896,5.060649486527838,14.905415481524386,7.0
1351,23.958643687287687,Female,26715.121871237883,Suburban,5,8,450.6966703987287,6665.229465227892,0.5462917848559445,36.71805016256143,8.0
1352,16.376234749039764,Female,12230.370566893813,Urban,4,11,1270.0408466169783,21820.198338068214,0.004949412528094899,150.0,6.0
1353,44.49755273845746,Female,,Urban,8,9,808.0114505341533,13981.949972430106,1.1511416311743121,10.519187455456779,9.0
1354,47.10986192363176,Female,9088.447959932466,Urban,8,8,2081.406417778257,31511.935863274393,0.4354379414349551,20.228674382853427,9.0
1355,31.081875191279366,Male,16497.155822592715,Suburban,8,12,502.38652852028196,10518.103531576433,0.10960921686327031,11.817270122797229,7.0
1356,6.907492494261081,Female,19360.60735345398,Urban,6,8,282.9032105969595,5523.692001359125,1.5120456539554525,6.714191461861185,6.0
1357,31.44506662097021,Female,16024.725364063137,Urban,5,7,1822.7821885288313,21470.359513468535,0.3020597653807907,23.227015193147203,8.0
1358,42.70164806483056,Female,16605.176502350172,Urban,5,3,2508.499538632099,23069.734001569555,3.626520400706321,29.184583692809436,9.0
1359,20.253061174710453,Male,56136.26070864778,Urban,8,6,129.0060359112558,-186.55932875466715,0.7195379261496408,42.485112083485724,7.0
1360,40.20031903734987,Male,,Urban,6,9,2927.877763487649,42669.640191033686,0.5011767611115153,2.5493190505061594,4.0
1361,37.81628180992406,Male,74653.36367553272,Urban,5,9,801.9717501680689,12158.360443263478,2.692278082923,42.72303863350929,7.0
1362,44.95149799521306,Male,27407.26463408417,Urban,4,10,1399.7834476521841,21170.900002094473,3.776298652959214,25.613273239372592,9.0
1363,39.43496442096984,Female,23063.984531851227,Urban,4,13,1864.3191100609547,32107.891717473412,0.195447460809144,3.608924043475328,9.0
1364,26.323172709421335,Male,27948.53820041871,Urban,4,7,429.68778215221187,2145.825242394633,0.3287398470791097,7.325666627646764,4.0
1365,52.358858019973894,Female,78038.99172104559,Suburban,7,4,1524.2464732088313,17883.792535890094,1.2870009580090347,16.094222845964342,4.0
1366,36.09764512367636,Male,13402.593312987285,Urban,6,12,1013.204673214032,21680.738408110206,1.7842736299995023,6.28246354475372,6.0
1367,37.672345525880814,Male,12579.088112341,Urban,6,6,1147.14462573702,15384.041470998485,0.1738716720799483,12.363492043660942,5.0
1368,26.800784491121647,Female,15101.764974698608,Urban,5,7,692.4796678879209,11286.700139025445,0.940043633593998,22.299815165994584,5.0
1369,32.68061298570188,Male,22383.32572745572,Urban,9,5,1178.7286534948394,14818.759074912501,4.557773523881313,23.433063588273537,9.0
1370,27.38236743167719,Male,9293.908249608929,Urban,8,6,1023.7537373022974,18235.041666185745,4.176260102695762,3.1098891442535828,4.0
1371,35.924647280918926,Female,22273.872185611923,Rural,5,9,728.5698303333961,11048.198603505123,0.7456805529400217,26.517220459926623,8.0
1372,58.54050176170812,Female,51368.14779791493,Rural,4,5,869.6288445232622,6885.892785972866,0.5160654604297092,9.727094138977249,5.0
1373,21.537186284823726,Male,23758.691378857326,Urban,5,7,1520.313826079421,17318.855658564073,1.7482182365846348,23.67298221842932,5.0
1374,18.637263225479106,Female,19027.81757868092,Urban,8,10,459.0841772233547,10439.684536577473,0.20212680624556967,20.45041342541997,8.0
1375,55.654043929923304,Female,16170.110329693722,Urban,10,6,890.0835101055792,17655.76617584536,0.5315036165044363,3.8642485737811048,6.0
1376,35.48811587417761,Female,34518.678153655805,Urban,9,6,1052.4262124002385,15336.772739331156,0.3648596054021569,7.772776727310174,4.0
1377,29.971127136081,Male,14575.300279608467,Urban,4,6,533.8689419650718,8316.597583550636,0.46573701278119173,15.270660587059776,9.0
1378,50.47885624875292,Male,55447.83569128509,Urban,6,7,1376.8828173026902,19714.61587226265,0.4836697225838871,10.98916910079161,7.0
1379,30.73261352315763,Male,57911.99871922983,Urban,7,13,781.7101536460957,15702.632137473625,1.9749513818289874,39.244206628096876,7.0
1380,59.912116562563234,Male,25043.645441220655,Urban,8,6,392.55596594364687,5234.826431916326,1.339301205847492,8.205121201691927,4.0
1381,46.13511045607123,Male,21900.011829443356,Urban,7,8,713.5200061556894,13892.879908896015,3.965252030320858,9.84261884074585,6.0
1382,32.14506310225157,Female,36876.50491710852,Urban,6,8,903.7208200423878,13277.030900724652,2.6607101208353927,7.48432756405462,9.0
1383,63.88769855918604,Female,38078.27738385832,Urban,9,8,477.99050288084356,12315.659621773477,1.3817149219368765,15.079575018560584,7.0
1384,30.731420923959938,Male,14720.614457823222,Urban,8,7,1094.432721345645,13881.800854958183,0.7346642654064514,18.77235736503668,9.0
1385,46.905144464111686,Female,16927.96781607047,Urban,5,12,260.0116207317903,2944.677686934342,3.567134468739596,9.538482553460726,9.0
1386,41.591510964877905,Male,11371.054001389633,Urban,7,5,1573.3975390210162,20061.11319629945,0.16575620117421902,15.06111505151075,5.0
1387,53.62089547278558,Female,27025.4006934467,Urban,10,3,182.07238109881888,1700.4340076850672,2.2851277295394303,28.351083312730168,6.0
1388,56.73813436072223,Female,30739.813243873585,Urban,7,9,951.9142713549195,14025.642831898613,0.23982798919193843,25.717639645655105,8.0
1389,38.3840497887892,Female,11215.333473058083,Urban,6,12,746.2178578991768,13152.328934611074,1.5219803438239203,58.099400096414,4.0
1390,28.9589855558458,Female,17542.829108552745,Rural,5,10,283.0742008740795,4784.3702379359165,4.637721563600201,12.312557365471271,
1391,43.5196657152694,Male,11230.325601465018,Urban,4,8,324.8680616062921,5896.742482996652,0.5437942891928947,23.579902953374663,4.0
1392,29.867415562974728,nan,14053.125350189957,Urban,1,6,653.651721355326,5515.357258289234,0.16357054305074156,12.097573606267527,8.0
1393,62.160646970319476,Female,29013.268247548775,Urban,7,7,1643.050935048594,22607.773241596202,0.8295131413431959,24.943565066616227,7.0
1394,39.63842397299285,Female,15264.100330186426,Rural,4,6,1167.3388803570372,7153.348832121684,1.301161671853841,33.645396541965205,4.0
1395,33.616141384254696,Female,18950.5270347474,Urban,5,12,1091.9802593377945,20626.706694992794,2.5805777559145637,13.971104220188327,8.0
1396,40.216163670378904,Female,9762.89384553207,Suburban,5,3,1928.0282394737733,14107.914344421535,0.060368324226189804,15.797718075803182,5.0
1397,21.834484525643642,Male,24185.17460678325,Urban,9,10,901.9187918068455,16092.374411684734,0.2805547577504405,33.57449548988466,8.0
1398,26.34063153787218,Female,21544.230642384548,Rural,4,7,1655.7294411650093,19563.55424126557,1.0577554245447094,37.90988776841771,6.0
1399,52.404966895333104,Male,15298.657753204363,Urban,5,8,901.0043624550244,11329.031973730176,0.199687609862501,17.812913176060544,6.0
1400,30.11726865234325,Female,20040.146211571027,Urban,3,9,819.3836663526213,10760.51800952283,6.242163144831519,14.055624778721363,8.0
1401,25.437068207816726,Female,24104.346122465042,Suburban,6,9,2337.749352683791,37805.210573395365,1.4307397846666885,12.07379872711607,9.0
1402,44.439833030327435,Male,14655.426062220207,Suburban,8,8,1857.5789956251033,30346.768189349936,0.9462041246558569,10.773722182603866,9.0
1403,52.228449855955965,Female,10528.790413310815,Urban,10,8,1168.1178564018362,17968.817421286763,7.79696170532369,24.098787992852085,5.0
1404,46.6274397279808,Male,,Urban,9,7,647.6863229504492,11508.149220108098,2.077452448478932,1.142875776438598,4.0
1405,49.9525722296698,Female,16048.387362362575,Urban,11,6,546.9226621731389,8084.454702995679,1.4506090262016003,8.790377470462149,4.0
1406,28.91845893716647,nan,20986.191407645932,Urban,7,9,1710.1764790322864,27429.124202365147,0.5518615345164306,19.034811860880705,5.0
1407,20.938271999097875,Female,36512.86223552383,Urban,15,6,1397.0209743137095,28634.0774552952,0.5835907369891128,18.254051173657164,7.0
1408,56.01600382346584,Female,128608.42396164118,Rural,4,10,176.37332638514957,2707.1528432090217,0.8996722064498693,13.759698712193376,8.0
1409,34.12784193389437,Female,11822.464538908214,Urban,7,8,1368.6475768700166,20508.3104359296,2.778404190879093,7.449574811869325,6.0
1410,34.990003802539434,Male,27581.860485879566,Urban,9,13,1709.7918457919268,36228.70236101703,3.3856926149273976,12.010388116331791,6.0
1411,53.938329702188696,Male,15463.286143568554,Urban,5,8,733.2660958326247,8062.853683843526,0.42657107352509405,,6.0
1412,,Female,16824.725640305365,Urban,7,7,374.62609990992445,8737.738544485475,3.4010415853929548,13.6348800768129,9.0
1413,43.47065326497929,Male,15365.714718552892,Urban,9,10,1413.928508784947,31206.85981737886,0.8037577955978794,9.810948913443971,9.0
1414,63.98002813881301,Male,12546.192550497688,Urban,10,8,472.3107687817147,6322.293867668019,0.4470257610707784,18.689740207691052,4.0
1415,30.277781235438283,Male,21576.376597006718,Urban,7,17,154.57695341996956,6055.219157127206,0.43328588539156104,4.611693038556305,4.0
1416,49.13408153697485,Male,10538.059073102258,Urban,10,7,907.9677406748501,15910.178564342712,1.2451182643364185,22.916592028522224,5.0
1417,38.68415749876502,Female,35362.378623593984,Urban,2,7,1423.0508955413982,14124.788819078687,2.9145543424307,12.377916833463749,7.0
1418,41.223107346359086,Female,22640.632473072477,Suburban,7,8,301.7839423682639,7203.842262381806,1.6912707966814757,6.530014751523461,9.0
1419,56.34162111695038,Female,27206.671187300446,Rural,7,8,564.2127464665385,8325.744988266939,1.2496578043501452,20.15239222933261,8.0
1420,44.09402907547548,Male,17446.698186032638,Urban,8,9,686.3353693507124,11792.168358560351,0.03636128117340096,11.864228640599492,6.0
1421,44.459552948595594,Male,18331.900774012563,Urban,5,8,943.3590715547034,15193.565801527004,1.65821474778823,18.967423378289126,5.0
1422,50.87008804771763,Male,254324.69224551204,Urban,14,9,85.9326467973811,1681.079977544245,2.246051780283787,14.219498958191412,7.0
1423,33.620567245485375,Female,12307.630117605248,Urban,4,7,3339.809785745461,35948.01925219232,0.20643948928087832,7.895199472177576,4.0
1424,27.929483991931924,Female,18416.546076228053,Urban,6,7,743.9756077191196,7549.262383036143,6.255197916802591,8.73902350880725,6.0
1425,,Female,14331.185458709722,Urban,5,11,2575.4827499781304,39625.29309152527,0.19201198614785414,18.99999189553072,8.0
1426,14.403720927487978,Female,14111.080159833726,Urban,5,11,653.2817669711447,10300.675422455564,2.3467360672686186,12.137675841298133,9.0
1427,62.674485559283866,Female,7670.068917759101,Urban,9,9,873.3105548542524,15733.271409791501,1.4870074710617622,17.049268373046765,6.0
1428,24.7614996113398,Female,43030.45047944145,Urban,4,7,410.18831301895614,3654.6528347999447,4.311593872971078,18.569894599326922,6.0
1429,35.34495651697074,Female,15626.611783414617,Suburban,3,10,421.88839462674025,2978.4807611100587,1.0691913442327454,18.582682010479378,8.0
1430,34.67824040133295,Female,39406.577681450995,Urban,5,6,630.1927669529049,3673.5714675565578,1.4207622981939978,14.302745397926822,9.0
1431,41.68888037370921,Male,37586.347336860286,Suburban,6,10,1402.1114561746192,19749.356210726488,1.61005179418732,26.942507784514717,5.0
1432,47.78884655047156,Female,11579.599288152245,Urban,6,9,858.3325012095065,9848.115280806833,4.156435919698535,5.268247784310283,8.0
1433,48.32568186031695,Female,,Urban,7,9,1203.8352924940646,22733.18696060529,3.2153528209119444,10.30321969428859,9.0
1434,31.003070737172738,Female,79241.18693418016,Urban,8,5,924.3216546155497,8797.647284265075,0.6573129121513861,30.948086153399124,9.0
1435,35.99453943456306,Male,52863.21307673662,Urban,7,11,802.5530952417885,13803.954508460145,6.213588243965858,41.98190199187062,8.0
1436,41.3909594058596,Female,21682.065937549407,Urban,5,12,1098.8060793067812,19573.30441238953,2.7973031950812564,36.64307316725856,4.0
1437,35.01570648579744,Female,25051.439081061228,Urban,11,6,571.9511831370518,13707.106215894975,0.02423521250889272,4.774358994878499,5.0
1438,57.28814691223991,Male,16067.868291902741,Urban,8,8,762.1298685358687,11960.030431572904,0.4060584706972631,6.109774399094007,5.0
1439,43.89169941965902,Female,27341.920615577554,Urban,6,8,358.8049102878544,4926.879186982953,3.8731934911333914,33.602515283636414,7.0
1440,46.81853343259781,Male,15389.012344674671,Rural,3,13,937.0461633927052,17770.47898850278,2.0761448176966666,18.691038829629967,7.0
1441,45.95457522400895,Male,7973.055853837729,Urban,6,11,570.1252678942324,11671.779360862496,0.5971598194348902,15.259317500703792,4.0
1442,52.0816862898239,Male,11375.555829355162,Urban,5,7,392.74999735854095,5148.602614625151,0.3760889550613396,19.59955287979261,9.0
1443,40.17225870444448,Male,22259.99441487228,Urban,4,9,362.37724600868296,3824.782363323134,0.3174099012486451,8.986637922048745,
1444,22.43801662452984,Female,12512.286771615049,Urban,3,7,2049.7376936512037,23033.52825341435,0.7657604952733065,32.816465507450864,7.0
1445,42.7962554210317,Male,21297.84701633186,Urban,3,11,437.24471750071405,6246.209235741425,4.575984913824767,9.362199960903151,7.0
1446,30.18371727449805,Male,,Urban,7,11,1304.2655061940309,22329.949414538853,0.8678721770153713,13.993814916179678,5.0
1447,31.656599819002917,Male,14895.628189042542,Urban,13,9,1081.6267970533454,21702.920340169603,2.1617445423789157,27.56073223848213,7.0
1448,,Male,33744.83519080408,Urban,8,6,857.7011125294131,12047.607726932187,0.23658904818075185,21.638110187027436,8.0
1449,52.85939685720363,Male,24927.83360988399,Urban,2,9,1410.0709804131038,19825.81770106825,1.5160096620553605,7.038427777755568,9.0
1450,38.25525892083274,Female,21920.286020193776,Urban,9,10,1251.9490771529534,24943.987815754128,0.8397602949784082,13.472057237226498,6.0
1451,41.70599615118756,Male,34182.94062730018,Rural,5,10,1264.909177837074,19805.258853875715,0.3499477060732826,10.984550607349123,8.0
1452,58.426579335622854,Female,28009.64787224416,Urban,4,6,2140.4489037677586,21671.82291448802,3.196785659249923,14.814958325432581,9.0
1453,40.88903815386282,Female,45400.64748108658,Urban,11,6,2597.1949790677368,44210.16284838251,3.3806402946954814,9.478573256837572,7.0
1454,69.22019737016474,Male,17501.99877042596,Suburban,3,8,1067.0331303545065,11902.216943895559,0.7313480665346325,23.68358264587917,6.0
1455,44.78611574757853,Female,17768.50009027562,Urban,8,4,589.4074732387877,8946.64807512308,2.1212808418973856,23.06693845635595,4.0
1456,16.87084689013019,Male,11492.447584251453,Urban,4,11,908.0005036761668,10852.578306293235,1.001989068540454,16.820176426036497,7.0
1457,47.04009945325439,Male,17774.31366081877,Urban,6,9,341.57066428775124,7981.696290788595,0.0909911539739072,120.0,7.0
1458,42.573900618593335,Male,35681.404408754555,Urban,6,4,2250.0953594002935,23054.4415195548,1.116454858642106,17.133192491390446,4.0
1459,53.47703304899295,Male,42192.32815115935,Suburban,10,11,849.4301012432755,18550.52724477543,1.7153868014998161,16.21998642671881,7.0
1460,46.0781762152395,Female,35601.83939995224,Urban,3,7,3760.721438429384,39487.18804030788,0.7105996254652277,15.31047340283652,6.0
1461,36.338528192194715,Female,8981.337270313683,Urban,8,8,583.2836037399052,11648.369892479299,5.947773841457619,6.117228886763317,4.0
1462,23.308421164527612,Male,37857.053908760245,Urban,6,6,265.99663007938835,3301.3409990289815,1.6330863614740474,12.784155946093561,4.0
1463,35.4917209125677,Female,8784.470172797914,Suburban,7,12,1725.974769793702,30498.00477607308,0.9287422075643816,11.220708265930782,5.0
1464,27.793754549488398,Male,34511.87207917038,Urban,5,7,1536.2080351912675,13039.759474997496,2.656202495945323,21.647061880431103,7.0
1465,31.033718602343328,Female,18326.57986560915,Urban,6,13,1377.450414574287,25885.540275755262,0.8338214504836783,5.710105537625597,5.0
1466,45.062940853047316,nan,31296.65985596331,Rural,7,11,425.6801007022741,7621.338735611931,0.050032955026666374,25.064005743160177,6.0
1467,58.03885405221688,Male,11313.769764135397,Urban,11,10,611.4717502473342,14094.815384094825,0.016590106939220896,9.432657103161013,9.0
1468,42.73605835787578,Male,39560.396813175925,Urban,8,10,712.8552974884526,10760.91464350992,0.7189853132395693,6.864727303511307,6.0
1469,23.649403255577788,Male,10588.381848288134,Urban,3,10,745.5923616677245,11740.987660913283,0.33916776946691085,19.06007416785087,4.0
1470,43.33523201864169,nan,15768.547091932622,Urban,8,8,652.5792392578799,14390.05280395355,0.8691594549134994,18.476631533118976,5.0
1471,52.359577839747814,Female,13372.460520561286,Urban,6,10,796.3376396017658,11817.359576013032,2.936403309291493,20.171338061552806,7.0
1472,15.0,Male,9162.346322284875,Urban,10,7,381.60515809800637,8654.34377076013,0.7393772410303645,21.822817229586853,6.0
1473,36.391793999924985,Female,23092.514209453948,Urban,5,5,1629.2422291975877,18753.227889798087,1.6403588182202122,8.61982704054807,5.0
1474,38.176258336750365,Female,54341.558272821,Urban,8,16,1281.6490461500387,33481.39920864368,5.042618227135513,41.15336057909504,4.0
1475,28.58122024301312,Female,83571.06369947856,Urban,4,10,1474.2590284276098,23197.67369582693,2.3965969328793877,15.842467263037818,8.0
1476,,Male,,Urban,8,5,998.2312385805516,15318.775816099025,1.6499686899014863,14.05704589254687,4.0
1477,36.54862221670662,Female,38497.19411668004,Urban,7,10,1668.208956318812,29256.88395864134,4.0356505813045285,8.594719429345519,9.0
1478,43.03438932688433,Female,24736.800657345237,Rural,4,7,147.30368507246857,4125.773451460273,0.8028782532723836,30.363749590227997,4.0
1479,27.3500938663748,Female,28266.75328356082,Urban,6,13,232.91106617926712,4035.3750165356264,0.44090621565791166,26.917770370685744,5.0
1480,32.75050039611907,Male,18563.000802425737,Rural,5,9,1057.3976470701016,16831.049704264602,2.750071927207005,21.88125285772459,8.0
1481,46.668576293933256,Male,24283.16188768153,Urban,8,8,956.089466099473,19357.032865310957,0.1211861975532263,20.803553518927455,7.0
1482,,Male,,Urban,7,10,503.81351734805656,5713.618098439308,1.1039286860438318,22.280600124527236,
1483,58.72356621480086,Female,16494.299833436988,Urban,4,8,1376.7542711879682,13675.508543819875,0.6767623123012918,22.474467970545994,4.0
1484,33.20436577262477,Female,21189.32614309951,Urban,4,7,433.9331813716293,4209.274470199215,7.103459414405054,37.07210783257397,
1485,40.69621670902263,Male,21392.270421393907,Urban,3,8,913.3277398939548,11408.887739095167,0.9467245441223081,,7.0
1486,15.0,Female,33296.30332900202,Urban,7,5,1771.8204840631572,20073.519495855402,2.177893069103983,30.21590264785297,4.0
1487,20.979611204803618,Female,12925.842928898608,Suburban,6,5,632.324987120962,7749.426727877089,0.625274005294435,24.71171875850895,4.0
1488,16.87029425623069,Female,21466.071453020828,Urban,7,7,358.1244434759943,5429.730104673902,8.169488879940285,14.731405236650168,5.0
1489,19.692124225158864,Female,57296.95354447554,Urban,6,5,2917.3895179405777,32577.07364689539,0.3978574798081026,16.388465814335547,9.0
1490,53.15100924112619,Female,39420.05895605433,Rural,7,10,1215.0124086907808,18052.834443553915,4.74393005600176,9.505213616634125,5.0
1491,31.37770224929064,Male,43242.951347085356,Suburban,4,5,1246.826376066127,15811.464879402207,1.178913955619981,8.995258515822519,6.0
1492,68.69839142801902,Female,22297.189544004956,Rural,6,3,1291.6758483039146,12725.388470863025,1.114701115848778,28.227547365800344,5.0
1493,31.229028816111338,Male,25861.19293682844,Urban,9,8,392.81415015232926,8132.545054923015,2.416612569299825,13.374541762717627,7.0
1494,40.21461563836444,Male,36356.12914084238,Urban,7,7,1337.528598330751,20615.20005835186,0.19592590844783545,5.80763891523783,6.0
1495,56.50531943081451,Male,48056.263743367395,Urban,5,3,1043.1056967165118,10313.891244761408,1.5823681305690083,12.699233890164347,5.0
1496,62.07311465790947,Male,8301.55846941966,Urban,5,10,18953.40650103568,283730.41532545263,0.4968474812680245,2.670569154722374,8.0
1497,62.738042919636776,Male,11410.386846850008,Urban,3,4,1162.1743746544582,10427.681325834852,0.3418653665446327,27.50414019618398,5.0
1498,52.50039476711771,Male,42392.30126103619,Urban,7,9,498.17767344116214,8095.08668024977,4.198872526021158,8.61900529720409,9.0
1499,50.28875030973755,Female,19178.695299524756,Urban,11,10,801.0520995253665,19559.5126762846,11.819243024608365,9.770641163986856,5.0
1500,45.110323390414194,Male,15742.819025121948,Urban,6,15,81.4634666769376,708.2263624734169,7.094541568713311,26.46607639785633,
1501,47.34033291399965,Female,11765.4141981247,Urban,4,9,276.5208946198129,3062.295946580917,3.4425422176627527,21.26274910274945,5.0
1502,31.3857714040576,Male,16688.77554254596,Urban,8,7,820.2671838154383,13268.025037116744,5.0507232786638925,26.009877981258583,9.0
1503,28.181613398932313,Female,10925.069246412402,Urban,7,4,656.3966575447848,5666.957059559245,5.159644941160546,9.529294146356937,4.0
1504,37.959506511068575,Female,62664.29686007124,Suburban,6,5,2012.9221316242686,20369.577683191255,0.38804702001180397,23.848823257115424,9.0
1505,35.95778452970086,Male,21780.75311146604,Urban,7,8,2940.326788565321,42877.029942011446,0.1791897147643319,5.057904101806107,8.0
1506,32.5612634080727,Female,21397.400659402745,Urban,2,6,797.7279092895735,8357.35512867541,0.27114831603519796,27.404375757124317,6.0
1507,46.356649369480586,Female,29555.89033784888,Urban,6,4,829.8056898140883,10420.043147775603,0.35491732461434944,20.932530592006074,4.0
1508,49.46366250284613,Female,35638.17182354028,Urban,5,9,1135.4725958153776,16447.921641926572,3.4569720872349894,8.584021006382345,8.0
1509,39.06088263550217,Female,35346.12609805465,Urban,10,5,1958.969608301819,27682.35931174805,5.669774661505032,25.304734682021962,6.0
1510,55.73036097266314,Female,37677.220948656315,Suburban,10,10,300.00212609746745,5129.099392408669,0.8672317386968833,3.8742902662655925,
